Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
562553,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-08-05 16:34:00,5.79,,United Kingdom
563016,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,2011-08-11 12:44:00,3.25,15358.0,United Kingdom
564817,22505,MEMO BOARD COTTAGE DESIGN,1,2011-08-30 12:02:00,10.79,,United Kingdom
562715,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-08-08 15:34:00,10.79,,United Kingdom
563112,22090,PAPER BUNTING RETROSPOT,6,2011-08-12 11:09:00,2.95,14849.0,United Kingdom
563230,23163,REGENCY SUGAR TONGS,4,2011-08-14 15:39:00,2.49,15376.0,United Kingdom
562955,22637,PIGGY BANK RETROSPOT ,1,2011-08-11 10:14:00,5.79,,United Kingdom
563590,22728,ALARM CLOCK BAKELIKE PINK,222,2011-08-17 20:02:00,4.08,17450.0,United Kingdom
562042,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-08-02 10:19:00,2.55,13075.0,United Kingdom
563231,20702,PINK PADDED MOBILE,1,2011-08-14 15:42:00,4.25,14658.0,United Kingdom
562417,22508,DOORSTOP RETROSPOT HEART,1,2011-08-04 16:32:00,7.46,,United Kingdom
564335,22477,WATERING CAN GARDEN MARKER,2,2011-08-24 14:23:00,1.25,15800.0,United Kingdom
562035,21058,PARTY INVITES WOODLAND,12,2011-08-02 09:29:00,0.85,12627.0,Germany
562104,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2011-08-02 14:31:00,6.63,,United Kingdom
564756,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-08-30 10:33:00,0.83,,United Kingdom
563843,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-08-19 14:02:00,1.65,17811.0,United Kingdom
562553,23346,SPACEBOY BEAKER,1,2011-08-05 16:34:00,2.46,,United Kingdom
562517,23199,JUMBO BAG APPLES,6,2011-08-05 12:27:00,2.08,15719.0,United Kingdom
562593,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,2011-08-07 15:43:00,1.65,16549.0,United Kingdom
561909,21914,BLUE HARMONICA IN BOX ,48,2011-08-01 10:23:00,1.25,15625.0,United Kingdom
564974,22076,6 RIBBONS EMPIRE  ,2,2011-08-31 15:32:00,1.25,,United Kingdom
564716,20725,LUNCH BAG RED RETROSPOT,6,2011-08-28 11:02:00,1.65,14810.0,United Kingdom
563248,22908,PACK OF 20 NAPKINS RED APPLES,2,2011-08-15 11:30:00,0.85,14702.0,United Kingdom
562789,21249,WOODLAND  HEIGHT CHART STICKERS ,60,2011-08-09 13:50:00,2.55,14646.0,Netherlands
563038,84508A,CAMOUFLAGE DESIGN TEDDY,240,2011-08-11 15:05:00,2.1,16656.0,United Kingdom
563928,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-08-21 15:17:00,0.55,17059.0,United Kingdom
562353,23203,JUMBO BAG DOILEY PATTERNS,100,2011-08-04 13:15:00,1.79,16180.0,United Kingdom
563024,22627,MINT KITCHEN SCALES,2,2011-08-11 13:41:00,8.5,14639.0,United Kingdom
563844,23152,IVORY SWEETHEART WIRE LETTER RACK ,4,2011-08-19 14:04:00,3.75,17725.0,United Kingdom
563510,23317,BLUE REFECTORY CLOCK ,4,2011-08-17 10:50:00,9.95,15734.0,United Kingdom
563549,22652,TRAVEL SEWING KIT,2,2011-08-17 12:34:00,4.13,,United Kingdom
564150,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-23 12:30:00,2.08,14936.0,Channel Islands
563584,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-08-17 16:48:00,1.65,15122.0,United Kingdom
562347,23005,TRAVEL CARD WALLET I LOVE LONDON,1,2011-08-04 12:22:00,0.42,13263.0,United Kingdom
564666,16169E,WRAP 50'S  CHRISTMAS,25,2011-08-26 14:51:00,0.42,12492.0,Germany
563843,22334,DINOSAUR PARTY BAG + STICKER SET,2,2011-08-19 14:02:00,1.65,17811.0,United Kingdom
562715,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,2011-08-08 15:34:00,4.13,,United Kingdom
562593,20658,RED RETROSPOT LUGGAGE TAG,3,2011-08-07 15:43:00,1.25,16549.0,United Kingdom
563543,23199,JUMBO BAG APPLES,10,2011-08-17 12:06:00,2.08,15039.0,United Kingdom
562542,85049G,CHOCOLATE BOX RIBBONS ,1,2011-08-05 15:40:00,1.25,17377.0,United Kingdom
562560,23296,SET OF 6 TEA TIME BAKING CASES,4,2011-08-05 17:12:00,1.25,14156.0,EIRE
564050,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-08-22 13:32:00,0.85,17160.0,United Kingdom
C563554,22467,GUMBALL COAT RACK,-1,2011-08-17 13:16:00,2.55,16755.0,United Kingdom
562955,85127,SMALL SQUARE CUT GLASS CANDLESTICK,4,2011-08-11 10:14:00,9.96,,United Kingdom
564363,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-08-24 16:23:00,4.95,15434.0,United Kingdom
562380,23438,GIFT BAG LARGE SPOT ,12,2011-08-04 15:23:00,1.25,14778.0,United Kingdom
563718,20711,JUMBO BAG TOYS ,10,2011-08-18 16:18:00,2.08,15144.0,United Kingdom
562101,22949,36 DOILIES DOLLY GIRL,12,2011-08-02 14:04:00,1.45,13850.0,United Kingdom
562951,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2011-08-11 09:57:00,16.95,14462.0,United Kingdom
563557,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-08-17 13:33:00,1.25,15786.0,United Kingdom
562088,22791,T-LIGHT GLASS FLUTED ANTIQUE,144,2011-08-02 12:35:00,1.06,13094.0,United Kingdom
561911,23285,PINK VINTAGE SPOT BEAKER,8,2011-08-01 10:26:00,0.85,12534.0,Germany
562161,22480,RED TEA TOWEL CLASSIC DESIGN,6,2011-08-03 11:58:00,1.25,17841.0,United Kingdom
564747,22768,FAMILY PHOTO FRAME CORNICE,2,2011-08-28 16:09:00,9.95,14869.0,United Kingdom
563613,22377,BOTTLE BAG RETROSPOT ,10,2011-08-18 08:49:00,2.1,12688.0,Israel
562046,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-08-02 10:34:00,4.95,12378.0,Switzerland
562420,84507B,STRIPES DESIGN MONKEY DOLL,1,2011-08-04 16:38:00,4.96,,United Kingdom
564856,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-08-31 09:11:00,1.95,12477.0,Germany
562688,22555,PLASTERS IN TIN STRONGMAN,4,2011-08-08 13:53:00,1.65,13869.0,United Kingdom
564852,22116,METAL SIGN HIS DINNER IS SERVED,10,2011-08-30 17:23:00,0.79,14976.0,United Kingdom
563613,22823,CHEST NATURAL WOOD 20 DRAWERS,1,2011-08-18 08:49:00,125.0,12688.0,Israel
C562375,23157,SET OF 6 NATIVITY MAGNETS ,-240,2011-08-04 14:46:00,1.85,14911.0,EIRE
564716,23263,SET OF 3 WOODEN HEART DECORATIONS,6,2011-08-28 11:02:00,1.25,14810.0,United Kingdom
C562687,22233,JIGSAW RABBIT AND BIRDHOUSE,-1,2011-08-08 13:53:00,0.59,15157.0,United Kingdom
562792,21174,POTTERING IN THE SHED METAL SIGN,3,2011-08-09 14:18:00,2.08,17634.0,United Kingdom
561917,23203,JUMBO BAG DOILEY PATTERNS,1,2011-08-01 11:57:00,2.08,16904.0,United Kingdom
564346,22398,MAGNETS PACK OF 4 SWALLOWS,24,2011-08-24 14:54:00,0.39,15727.0,United Kingdom
562949,85014B,RED RETROSPOT UMBRELLA,3,2011-08-11 09:47:00,5.95,14346.0,United Kingdom
563613,15058A,BLUE POLKADOT GARDEN PARASOL,4,2011-08-18 08:49:00,7.95,12688.0,Israel
562779,22676,FRENCH BLUE METAL DOOR SIGN 1,2,2011-08-09 12:58:00,1.25,17841.0,United Kingdom
562934,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,2011-08-10 16:56:00,4.13,,United Kingdom
564330,79302M,"ART LIGHTS,FUNK MONKEY",1,2011-08-24 13:57:00,2.95,13411.0,United Kingdom
564754,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-08-30 10:29:00,3.29,,United Kingdom
563349,20713,JUMBO BAG OWLS,3,2011-08-15 13:51:00,2.08,14623.0,United Kingdom
561917,23139,SINGLE WIRE HOOK PINK HEART,2,2011-08-01 11:57:00,1.45,16904.0,United Kingdom
562580,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-07 13:31:00,4.95,14024.0,United Kingdom
563262,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-08-15 12:44:00,4.25,15311.0,United Kingdom
562771,48194,DOORMAT HEARTS,10,2011-08-09 12:00:00,6.75,13113.0,United Kingdom
563345,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-08-15 13:22:00,1.45,12619.0,Germany
564838,21935,SUKI  SHOULDER BAG,2,2011-08-30 12:43:00,1.63,,United Kingdom
563016,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-08-11 12:44:00,0.39,15358.0,United Kingdom
564150,22151,PLACE SETTING WHITE HEART,24,2011-08-23 12:30:00,0.42,14936.0,Channel Islands
564020,23299,FOOD COVER WITH BEADS SET 2 ,6,2011-08-22 11:57:00,3.75,13971.0,United Kingdom
563929,22795,SWEETHEART RECIPE BOOK STAND,1,2011-08-21 15:35:00,6.75,15031.0,United Kingdom
563931,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-08-21 15:49:00,1.65,14895.0,United Kingdom
561908,23200,JUMBO BAG PEARS,10,2011-08-01 10:09:00,2.08,14239.0,United Kingdom
562448,20728,LUNCH BAG CARS BLUE,100,2011-08-04 19:22:00,1.45,17428.0,United Kingdom
564191,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,2011-08-23 16:16:00,2.95,17315.0,United Kingdom
562680,23203,JUMBO BAG VINTAGE DOILY ,2,2011-08-08 13:46:00,2.08,17954.0,United Kingdom
562999,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-08-11 11:51:00,2.1,15117.0,United Kingdom
564554,22715,CARD WEDDING DAY,12,2011-08-25 19:39:00,0.42,17189.0,United Kingdom
562203,85020,ROUND PINK HEART MIRROR,12,2011-08-03 12:50:00,2.1,16102.0,United Kingdom
561926,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-01 12:48:00,2.95,12749.0,United Kingdom
563178,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-08-12 14:12:00,1.65,16011.0,United Kingdom
564727,85169A,IVORY LOVE BIRD CANDLE,1,2011-08-28 12:31:00,1.25,16686.0,United Kingdom
C564913,22963,JAM JAR WITH GREEN LID,-2,2011-08-31 12:39:00,0.72,12560.0,Germany
564725,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-08-28 12:28:00,0.85,18041.0,United Kingdom
564093,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-08-23 10:29:00,0.85,14930.0,Channel Islands
564837,21356,TOAST ITS - FAIRY FLOWER,1,2011-08-30 12:40:00,0.83,,United Kingdom
564962,23267,SET OF 4 SANTA PLACE SETTINGS,4,2011-08-31 14:35:00,1.25,17777.0,United Kingdom
564199,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-08-23 17:31:00,2.95,13263.0,United Kingdom
563832,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,4,2011-08-19 12:33:00,2.89,16419.0,United Kingdom
564755,22196,SMALL HEART MEASURING SPOONS,2,2011-08-30 10:31:00,1.63,,United Kingdom
564191,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-08-23 16:16:00,2.95,17315.0,United Kingdom
563843,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-08-19 14:02:00,2.95,17811.0,United Kingdom
563549,21328,BALLOONS  WRITING SET ,1,2011-08-17 12:34:00,3.29,,United Kingdom
564835,21993,FLORAL FOLK STATIONERY SET,1,2011-08-30 12:31:00,2.46,,United Kingdom
564757,22614,PACK OF 12 SPACEBOY TISSUES,1,2011-08-30 10:36:00,0.83,,United Kingdom
563026,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-08-11 14:04:00,2.08,15747.0,United Kingdom
564818,22494,EMERGENCY FIRST AID TIN ,1,2011-08-30 12:10:00,2.46,,United Kingdom
562034,79190B,RETRO PLASTIC POLKA TRAY,15,2011-08-02 09:14:00,0.42,12449.0,Belgium
563567,21755,LOVE BUILDING BLOCK WORD,3,2011-08-17 14:44:00,5.95,13004.0,United Kingdom
563100,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-08-12 09:57:00,2.95,12381.0,Norway
563849,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-19 15:04:00,12.75,14772.0,United Kingdom
562955,21658,GLASS  BEURRE DISH,3,2011-08-11 10:14:00,8.29,,United Kingdom
563549,22379,RECYCLING BAG RETROSPOT ,10,2011-08-17 12:34:00,4.96,,United Kingdom
563404,22568,FELTCRAFT CUSHION OWL,4,2011-08-16 11:04:00,3.75,16303.0,United Kingdom
564436,21114,LAVENDER SCENTED FABRIC HEART,5,2011-08-25 12:06:00,1.25,17841.0,United Kingdom
562370,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-08-04 14:20:00,0.29,12626.0,Germany
562790,22710,WRAP I LOVE LONDON ,25,2011-08-09 13:51:00,0.42,14646.0,Netherlands
562035,20719,WOODLAND CHARLOTTE BAG,10,2011-08-02 09:29:00,0.85,12627.0,Germany
564756,21107,CREAM SLICE FLANNEL PINK SPOT ,2,2011-08-30 10:33:00,5.79,,United Kingdom
562374,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,192,2011-08-04 14:40:00,0.72,14911.0,EIRE
564818,22099,CARAVAN SQUARE TISSUE BOX,1,2011-08-30 12:10:00,2.46,,United Kingdom
562528,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2011-08-05 13:52:00,2.95,12610.0,Italy
563720,21787,RAIN PONCHO RETROSPOT,4,2011-08-18 16:24:00,0.85,15867.0,United Kingdom
563917,23310,BUBBLEGUM RING ASSORTED,72,2011-08-21 13:46:00,0.42,14572.0,United Kingdom
562715,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3,2011-08-08 15:34:00,0.83,,United Kingdom
563909,21991,BOHEMIAN COLLAGE STATIONERY SET,2,2011-08-21 12:36:00,1.25,15701.0,United Kingdom
564904,22563,HAPPY STENCIL CRAFT,4,2011-08-31 12:11:00,1.25,15984.0,United Kingdom
562843,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-08-09 17:37:00,2.46,,United Kingdom
564752,23313,VINTAGE CHRISTMAS BUNTING,25,2011-08-30 10:07:00,4.95,16126.0,United Kingdom
562202,23170,REGENCY TEA PLATE ROSES ,24,2011-08-03 12:33:00,1.65,15290.0,United Kingdom
564755,90214C,"LETTER ""C"" BLING KEY RING",1,2011-08-30 10:31:00,0.83,,United Kingdom
564230,84030e,ENGLISH ROSE HOT WATER BOTTLE,1,2011-08-24 10:22:00,8.29,,United Kingdom
563565,21683,MEDIUM MEDINA STAMPED METAL BOWL ,6,2011-08-17 14:22:00,2.95,17338.0,United Kingdom
563078,23298,SPOTTY BUNTING,9,2011-08-11 16:30:00,4.95,15955.0,United Kingdom
564754,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-30 10:29:00,4.13,,United Kingdom
562387,22988,SOLDIERS EGG CUP ,12,2011-08-04 15:51:00,1.25,13402.0,United Kingdom
562207,21747,SMALL SKULL WINDMILL,48,2011-08-03 12:56:00,1.06,12643.0,France
564221,15056n,EDWARDIAN PARASOL NATURAL,2,2011-08-24 09:36:00,12.46,,United Kingdom
564335,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-08-24 14:23:00,2.95,15800.0,United Kingdom
562779,22982,PANTRY PASTRY BRUSH,1,2011-08-09 12:58:00,1.25,17841.0,United Kingdom
563034,23205,CHARLOTTE BAG VINTAGE ALPHABET ,20,2011-08-11 14:53:00,0.85,17644.0,United Kingdom
564820,15036,ASSORTED COLOURS SILK FAN,5,2011-08-30 12:16:00,1.63,,United Kingdom
564530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-25 14:57:00,0.0,,United Kingdom
564849,22678,FRENCH BLUE METAL DOOR SIGN 3,10,2011-08-30 15:42:00,1.25,17675.0,United Kingdom
562605,20713,JUMBO BAG OWLS,10,2011-08-08 10:59:00,2.08,12530.0,Germany
563546,20726,LUNCH BAG WOODLAND,2,2011-08-17 12:24:00,1.65,16729.0,United Kingdom
564184,22588,CARD HOLDER GINGHAM HEART,6,2011-08-23 15:11:00,2.89,,EIRE
562955,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2,2011-08-11 10:14:00,5.79,,United Kingdom
562549,20829,GLITTER HANGING BUTTERFLY STRING,1,2011-08-05 16:10:00,2.1,17092.0,United Kingdom
562445,23287,RED VINTAGE SPOT BEAKER,8,2011-08-04 18:51:00,0.85,12417.0,Belgium
563022,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,2011-08-11 13:34:00,2.95,17248.0,United Kingdom
562733,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-08-09 10:20:00,0.85,14626.0,United Kingdom
563764,22381,TOY TIDY PINK POLKADOT,1,2011-08-19 11:15:00,2.1,14606.0,United Kingdom
563404,21155,RED RETROSPOT PEG BAG,12,2011-08-16 11:04:00,2.55,16303.0,United Kingdom
564378,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",3,2011-08-25 10:26:00,7.95,12417.0,Belgium
562712,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-08 15:00:00,1.65,13016.0,United Kingdom
563614,22629,SPACEBOY LUNCH BOX ,256,2011-08-18 08:51:00,1.65,12415.0,Australia
562934,85049G,CHOCOLATE BOX RIBBONS ,1,2011-08-10 16:56:00,2.46,,United Kingdom
563557,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-17 13:33:00,1.69,15786.0,United Kingdom
564758,23226,FILIGREE HEART DAISY WHITE,1,2011-08-30 10:39:00,2.46,,United Kingdom
563686,23208,LUNCH BAG VINTAGE LEAF DESIGN,30,2011-08-18 12:30:00,1.65,13098.0,United Kingdom
562893,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-08-10 12:25:00,2.1,17442.0,United Kingdom
562339,22099,CARAVAN SQUARE TISSUE BOX,4,2011-08-04 11:59:00,0.39,13571.0,United Kingdom
562955,21422,PORCELAIN ROSE SMALL,12,2011-08-11 10:14:00,1.63,,United Kingdom
562955,21086,SET/6 RED SPOTTY PAPER CUPS,33,2011-08-11 10:14:00,1.63,,United Kingdom
563903,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-21 11:15:00,2.08,17068.0,United Kingdom
564972,22386,JUMBO BAG PINK POLKADOT,10,2011-08-31 15:30:00,2.08,12621.0,Germany
562137,23203,JUMBO BAG DOILEY PATTERNS,10,2011-08-03 10:04:00,2.08,12720.0,Germany
562114,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-08-02 16:14:00,1.63,,United Kingdom
563638,22891,TEA FOR ONE POLKADOT,1,2011-08-18 10:36:00,4.25,15311.0,United Kingdom
563230,22195,LARGE HEART MEASURING SPOONS,4,2011-08-14 15:39:00,1.65,15376.0,United Kingdom
562888,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-10 11:58:00,4.95,14388.0,United Kingdom
C562961,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2011-08-11 10:24:00,2.95,14305.0,United Kingdom
562718,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-08-08 16:07:00,1.45,18241.0,United Kingdom
563836,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-19 12:56:00,1.25,15938.0,United Kingdom
562113,23110,PARISIENNE KEY CABINET ,1,2011-08-02 16:11:00,12.46,,United Kingdom
563200,21901,"KEY FOB , BACK DOOR ",1,2011-08-14 10:49:00,0.65,13838.0,United Kingdom
564756,22090,PAPER BUNTING RETROSPOT,1,2011-08-30 10:33:00,5.79,,United Kingdom
562670,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-08-08 13:42:00,0.85,14911.0,EIRE
562031,22627,MINT KITCHEN SCALES,1,2011-08-01 17:37:00,8.5,16984.0,United Kingdom
563443,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-08-16 13:26:00,2.55,12641.0,Sweden
564760,22179,SET 10 NIGHT OWL LIGHTS,1,2011-08-30 10:47:00,13.29,,United Kingdom
562933,21714,CITRONELLA CANDLE GARDEN POT,1,2011-08-10 16:51:00,2.46,,United Kingdom
562340,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-08-04 12:05:00,2.55,13985.0,United Kingdom
563076,22383,LUNCH BAG SUKI DESIGN ,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands
563203,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-08-14 11:31:00,6.75,16525.0,United Kingdom
563093,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2011-08-11 17:28:00,5.79,,United Kingdom
564710,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2011-08-28 10:21:00,1.25,15625.0,United Kingdom
562593,23226,FILIGREE HEART DAISY WHITE,3,2011-08-07 15:43:00,1.25,16549.0,United Kingdom
562282,22847,BREAD BIN DINER STYLE IVORY,4,2011-08-04 10:38:00,14.95,13098.0,United Kingdom
562553,21985,PACK OF 12 HEARTS DESIGN TISSUES ,4,2011-08-05 16:34:00,0.83,,United Kingdom
564195,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-08-23 16:49:00,2.1,14060.0,United Kingdom
563691,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,2,2011-08-18 12:53:00,2.55,13668.0,United Kingdom
563353,22617,BAKING SET SPACEBOY DESIGN,3,2011-08-15 14:32:00,4.95,15480.0,Malta
562537,22142,CHRISTMAS CRAFT WHITE FAIRY ,6,2011-08-05 15:02:00,1.45,12517.0,Germany
564670,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-26 15:44:00,10.95,12683.0,France
564079,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-08-22 15:55:00,4.15,12627.0,Germany
565076,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-08-31 17:30:00,1.65,,United Kingdom
563845,22959,WRAP CHRISTMAS VILLAGE,25,2011-08-19 14:39:00,0.42,12991.0,United Kingdom
564974,21880,RED RETROSPOT TAPE,4,2011-08-31 15:32:00,0.42,,United Kingdom
562365,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-04 13:51:00,12.75,14344.0,United Kingdom
563735,21907,I'M ON HOLIDAY METAL SIGN,2,2011-08-18 18:15:00,2.1,16743.0,United Kingdom
562916,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,2,2011-08-10 13:41:00,1.69,,United Kingdom
562046,48138,DOORMAT UNION FLAG,2,2011-08-02 10:34:00,7.95,12378.0,Switzerland
563615,21679,SKULLS  STICKERS,12,2011-08-18 09:01:00,0.85,16945.0,United Kingdom
562417,21231,SWEETHEART CERAMIC TRINKET BOX,1,2011-08-04 16:32:00,2.46,,United Kingdom
564093,22760,"TRAY, BREAKFAST IN BED",4,2011-08-23 10:29:00,12.75,14930.0,Channel Islands
562853,22567,20 DOLLY PEGS RETROSPOT,24,2011-08-10 10:15:00,1.45,13919.0,Denmark
564755,23170,REGENCY TEA PLATE ROSES ,1,2011-08-30 10:31:00,3.29,,United Kingdom
563096,20726,LUNCH BAG WOODLAND,10,2011-08-12 09:10:00,1.65,15544.0,United Kingdom
562933,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-08-10 16:51:00,2.46,,United Kingdom
564847,23288,GREEN VINTAGE SPOT BEAKER,2,2011-08-30 15:31:00,0.85,,United Kingdom
562780,23344,JUMBO BAG 50'S CHRISTMAS ,6,2011-08-09 13:03:00,2.08,14901.0,United Kingdom
563178,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-08-12 14:12:00,1.25,16011.0,United Kingdom
564840,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-08-30 12:49:00,0.83,,United Kingdom
562715,20661,BLUE POLKADOT PURSE ,1,2011-08-08 15:34:00,2.46,,United Kingdom
563432,20728,LUNCH BAG CARS BLUE,3,2011-08-16 12:12:00,1.65,16713.0,United Kingdom
564228,22492,MINI PAINT SET VINTAGE ,36,2011-08-24 10:20:00,0.65,13743.0,United Kingdom
563917,22659,LUNCH BOX I LOVE LONDON,4,2011-08-21 13:46:00,1.95,14572.0,United Kingdom
563732,85099B,JUMBO BAG RED RETROSPOT,100,2011-08-18 17:50:00,1.79,15125.0,United Kingdom
563348,22729,ALARM CLOCK BAKELIKE ORANGE,8,2011-08-15 13:48:00,3.75,13078.0,United Kingdom
564713,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-08-28 10:43:00,2.1,16768.0,United Kingdom
563195,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-08-12 16:36:00,1.25,,United Kingdom
563432,85231B,CINAMMON SET OF 9 T-LIGHTS,3,2011-08-16 12:12:00,0.85,16713.0,United Kingdom
564369,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-08-25 09:39:00,0.85,15189.0,United Kingdom
562313,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-08-04 11:38:00,4.95,14640.0,United Kingdom
564335,23439,HAND WARMER RED LOVE HEART,1,2011-08-24 14:23:00,2.1,15800.0,United Kingdom
564061,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-08-22 14:38:00,4.15,14505.0,United Kingdom
564495,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-25 14:21:00,1.25,17719.0,United Kingdom
563230,23237,SET OF 4 KNICK KNACK TINS LEAF,2,2011-08-14 15:39:00,4.15,15376.0,United Kingdom
562095,20728,LUNCH BAG CARS BLUE,10,2011-08-02 13:15:00,1.65,16712.0,United Kingdom
562778,82600,NO SINGING METAL SIGN,12,2011-08-09 12:55:00,2.1,17591.0,United Kingdom
564061,21755,LOVE BUILDING BLOCK WORD,2,2011-08-22 14:38:00,5.95,14505.0,United Kingdom
563205,48129,DOORMAT TOPIARY,2,2011-08-14 12:03:00,7.95,14040.0,United Kingdom
563211,22997,TRAVEL CARD WALLET UNION JACK,24,2011-08-14 12:33:00,0.42,17049.0,United Kingdom
562460,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-08-05 11:19:00,2.95,17841.0,United Kingdom
562549,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-08-05 16:10:00,1.95,17092.0,United Kingdom
562587,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-07 14:34:00,1.25,15640.0,United Kingdom
564312,23199,JUMBO BAG APPLES,400,2011-08-24 12:52:00,1.79,15769.0,United Kingdom
563846,22729,ALARM CLOCK BAKELIKE ORANGE,18,2011-08-19 14:43:00,3.75,16672.0,United Kingdom
562046,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-08-02 10:34:00,5.45,12378.0,Switzerland
563195,22090,PAPER BUNTING RETROSPOT,7,2011-08-12 16:36:00,5.79,,United Kingdom
564758,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-08-30 10:39:00,5.79,,United Kingdom
564356,20728,LUNCH BAG CARS BLUE,1,2011-08-24 15:47:00,1.65,13969.0,United Kingdom
562968,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-11 10:55:00,1.65,14291.0,United Kingdom
